YEAR,MONTH,IDADMIN1,IDADMIN2,ADMIN1,ADMIN2,CLIN,CONF_TOTAL,CONF_MIC,CONF_RDT,CONF_PCR,POS_0_11_MO_M,POS_0_11_MO_F,PO_1_4_YO_M,PO_1_4_YO_F,POS_5_9_YO_M,POS_5_9_YO_F,POS_10_14_YO_M,POS_10_14_YO_F,POS_15_64_YO_M,POS_15_64_YO_F,POS_OVER_64_M,POS_OVER_64_F,POS_0_4,POS_5_9,POS_10_14,POS_15_64,POS_OVER_64,POS_PREGNANT,POS_PF,POS_PV,POS_PM_PO,POS_MIX,POS_PK,POS_MALE,POS_FEMALE,POS_GENDER_TOTAL,POS_SPECIES_TOTAL
2014,10,94,9403,PAPUA,JAYAPURA,3712,3704,3093,611,0,17,22,103,97,101,89,69,41,215,225,0,0,239,190,110,440,0,0,728,302,1,125,0,505,474,979,1156
2014,10,94,9471,PAPUA,KOTA JAYAPURA,6223,6223,5375,848,0,4,11,75,88,75,89,89,69,521,352,0,0,178,164,158,873,0,0,668,600,37,71,0,764,609,1373,1376
2014,10,94,9420,PAPUA,KEEROM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9409,PAPUA,BIAK NUMFOR,438,426,416,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,2,3
2014,10,94,9427,PAPUA,SUPIORI,673,647,537,110,0,18,8,29,24,20,8,11,7,44,58,0,0,79,28,18,102,0,0,92,134,0,1,0,122,105,227,227
2014,10,94,9401,PAPUA,MERAUKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9414,PAPUA,MAPPI,274,108,87,21,0,1,3,6,10,1,1,2,2,2,21,0,0,20,2,4,23,0,0,48,19,0,3,0,12,37,49,70
2014,10,94,9413,PAPUA,BOVEN DIGOEL,942,942,781,161,0,2,4,34,38,34,22,19,13,80,131,0,0,78,56,32,211,0,0,235,114,0,28,0,169,208,377,377
2014,10,94,9404,PAPUA,NABIRE,3746,3746,2179,1567,0,33,18,49,51,50,45,58,62,244,233,0,0,151,95,120,477,0,0,347,464,0,20,0,434,409,843,831
2014,10,94,9408,PAPUA,KEPULAUAN YAPEN,1142,1131,1131,0,0,18,16,19,72,45,72,74,81,86,99,0,0,125,117,155,185,0,0,534,10,0,0,0,242,340,582,544
2014,10,94,9412,PAPUA,MIMIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9410,PAPUA,PANIAI,77,77,77,0,0,4,3,15,13,1,3,2,2,8,11,0,0,35,4,4,19,0,0,69,0,0,0,0,30,32,62,69
2014,10,94,9415,PAPUA,ASMAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9426,PAPUA,WAROPEN,510,510,510,0,0,7,4,28,24,22,16,7,19,53,106,0,0,63,38,26,159,0,0,275,5,0,0,0,117,169,286,280
2014,10,94,9402,PAPUA,JAYAWIJAYA,1211,1211,858,353,0,0,1,8,5,2,3,4,1,44,32,0,0,14,5,5,76,0,0,46,54,0,0,0,58,42,100,100
2014,10,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9428,PAPUA,MAMBERAMO RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9429,PAPUA,NDUGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9430,PAPUA,LANNY JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9431,PAPUA,MAMBERAMO TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9432,PAPUA,YALIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9433,PAPUA,PUNCAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9434,PAPUA,DOGIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9435,PAPUA,INTAN JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,94,9436,PAPUA,DEIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,91,9171,PAPUA BARAT,KOTA SORONG,2117,2107,2107,0,0,9,7,27,30,14,16,15,39,27,26,0,0,73,30,54,53,0,0,72,137,0,1,0,92,118,210,210
2014,11,91,9107,PAPUA BARAT,SORONG,862,844,707,137,0,0,0,1,3,2,0,0,0,8,4,0,0,4,2,0,12,0,0,11,6,0,1,0,11,7,18,18
2014,11,91,9106,PAPUA BARAT,SORONG SELATAN,153,153,147,6,0,3,7,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,2,8,0,1,0,3,8,11,11
2014,11,91,9108,PAPUA BARAT,RAJA AMPAT,60,57,0,57,0,0,1,4,8,4,8,7,6,13,9,0,0,13,12,13,22,0,0,16,1,0,6,0,28,32,60,23
2014,11,91,9105,PAPUA BARAT,MANOKWARI,914,722,702,20,0,3,3,11,16,13,6,9,10,48,48,0,0,33,19,19,96,0,0,71,85,0,10,0,84,83,167,166
2014,11,91,9104,PAPUA BARAT,TELUK BINTUNI,180,180,146,34,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,1,3,0,0,2,3,0,0,0,4,1,5,5
2014,11,91,9103,PAPUA BARAT,TELUK WONDAMA,143,143,115,28,0,3,1,1,12,2,4,3,7,13,21,0,0,17,6,10,34,0,0,11,53,0,3,0,22,45,67,67
2014,11,91,9101,PAPUA BARAT,FAKFAK,1475,1475,1318,157,0,13,15,61,39,30,17,13,14,54,37,0,0,128,47,27,91,0,37,290,3,0,0,0,171,122,293,293
2014,11,91,9102,PAPUA BARAT,KAIMANA,374,252,238,14,0,0,1,3,1,2,2,2,1,8,3,0,0,5,4,3,11,0,0,5,12,0,6,0,15,8,23,23
2014,11,91,9109,PAPUA BARAT,TAMBRAUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,91,9110,PAPUA BARAT,MAYBRAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9403,PAPUA,JAYAPURA,5803,5803,5090,713,0,19,27,164,138,192,135,119,108,550,487,0,0,348,327,227,1037,0,0,1266,597,4,72,0,1044,895,1939,1939
2014,11,94,9471,PAPUA,KOTA JAYAPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9420,PAPUA,KEEROM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9409,PAPUA,BIAK NUMFOR,1106,971,971,0,0,6,1,20,24,14,13,6,9,23,62,0,0,51,27,15,85,0,0,20,155,0,3,0,69,109,178,178
2014,11,94,9427,PAPUA,SUPIORI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9401,PAPUA,MERAUKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9414,PAPUA,MAPPI,177,177,115,62,0,2,2,9,11,5,3,3,0,12,21,0,0,24,8,3,33,0,7,54,12,0,2,0,31,37,68,68
2014,11,94,9413,PAPUA,BOVEN DIGOEL,806,806,706,100,0,9,10,32,31,21,24,8,13,70,100,0,0,82,45,21,170,0,4,205,100,0,13,0,140,178,318,318
2014,11,94,9404,PAPUA,NABIRE,4571,4571,4034,537,0,12,12,57,53,43,39,54,55,211,247,0,0,134,82,109,458,0,2,387,364,0,32,0,377,406,783,783
2014,11,94,9408,PAPUA,KEPULAUAN YAPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9412,PAPUA,MIMIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9410,PAPUA,PANIAI,286,127,127,0,0,4,5,22,20,9,8,3,2,24,32,0,0,51,17,5,56,0,0,124,3,0,20,0,62,67,129,147
2014,11,94,9415,PAPUA,ASMAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9426,PAPUA,WAROPEN,603,603,603,0,0,22,5,54,37,40,29,10,10,98,143,0,0,118,69,20,241,0,3,279,4,0,0,0,224,224,448,283
2014,11,94,9402,PAPUA,JAYAWIJAYA,794,794,794,0,0,0,0,3,3,3,0,4,0,27,18,0,0,6,3,4,45,0,0,17,40,0,0,0,37,21,58,57
2014,11,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9428,PAPUA,MAMBERAMO RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9429,PAPUA,NDUGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9430,PAPUA,LANNY JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9431,PAPUA,MAMBERAMO TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9432,PAPUA,YALIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9433,PAPUA,PUNCAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9434,PAPUA,DOGIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9435,PAPUA,INTAN JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,94,9436,PAPUA,DEIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,91,9171,PAPUA BARAT,KOTA SORONG,1448,1431,1431,0,0,6,4,22,16,16,13,13,11,16,16,0,0,48,29,24,32,0,0,30,103,0,0,0,73,60,133,133
2014,12,91,9107,PAPUA BARAT,SORONG,561,550,449,101,0,0,0,1,3,3,1,2,1,8,4,0,0,4,4,3,12,0,0,13,8,0,2,0,14,9,23,23
2014,12,91,9106,PAPUA BARAT,SORONG SELATAN,1020,1020,1000,20,0,10,13,43,50,52,69,43,45,65,55,0,0,116,121,88,120,0,0,129,140,0,0,0,213,232,445,269
2014,12,91,9108,PAPUA BARAT,RAJA AMPAT,6,17,0,17,0,0,0,1,0,4,3,1,0,4,0,0,0,1,7,1,4,0,0,2,2,0,2,0,10,3,13,6
2014,12,91,9105,PAPUA BARAT,MANOKWARI,610,540,456,84,0,4,2,16,16,8,10,7,6,27,49,0,0,38,18,13,76,0,0,115,46,0,0,0,62,83,145,161
2014,12,91,9104,PAPUA BARAT,TELUK BINTUNI,970,970,666,304,0,1,0,2,0,0,0,0,0,5,1,0,0,3,0,0,6,0,0,2,7,0,0,0,8,1,9,9
2014,12,91,9103,PAPUA BARAT,TELUK WONDAMA,1202,1202,727,475,0,22,107,79,117,121,125,101,78,122,106,0,0,325,246,179,228,0,1,110,120,0,4,0,445,533,978,234
2014,12,91,9101,PAPUA BARAT,FAKFAK,665,665,559,106,0,9,10,47,39,24,24,5,6,24,32,0,0,105,48,11,56,0,0,219,1,0,0,0,109,111,220,220
2014,12,91,9102,PAPUA BARAT,KAIMANA,259,226,217,9,0,0,0,0,0,1,0,0,3,2,5,0,0,0,1,3,7,0,0,7,4,0,0,0,3,8,11,11
2014,12,91,9109,PAPUA BARAT,TAMBRAUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,91,9110,PAPUA BARAT,MAYBRAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9403,PAPUA,JAYAPURA,2246,2246,2120,126,0,17,14,80,71,74,76,60,59,233,240,0,0,182,150,119,473,0,0,620,272,1,30,0,464,460,924,923
2014,12,94,9471,PAPUA,KOTA JAYAPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9420,PAPUA,KEEROM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9409,PAPUA,BIAK NUMFOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9427,PAPUA,SUPIORI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9401,PAPUA,MERAUKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9414,PAPUA,MAPPI,89,89,38,51,0,4,2,5,2,2,2,0,2,2,5,0,0,13,4,2,7,0,0,12,7,0,5,0,13,13,26,24
2014,12,94,9413,PAPUA,BOVEN DIGOEL,678,678,562,116,0,10,9,10,33,22,14,6,5,38,62,0,0,62,36,11,100,0,0,132,100,0,14,0,86,123,209,246
2014,12,94,9404,PAPUA,NABIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9408,PAPUA,KEPULAUAN YAPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9412,PAPUA,MIMIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9410,PAPUA,PANIAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9415,PAPUA,ASMAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9402,PAPUA,JAYAWIJAYA,0,246,246,0,0,0,0,3,2,3,0,3,0,7,9,0,0,5,3,3,16,0,0,2,17,0,0,0,16,11,27,19
2014,12,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9428,PAPUA,MAMBERAMO RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9429,PAPUA,NDUGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9430,PAPUA,LANNY JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9431,PAPUA,MAMBERAMO TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9432,PAPUA,YALIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9433,PAPUA,PUNCAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9434,PAPUA,DOGIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9435,PAPUA,INTAN JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,94,9436,PAPUA,DEIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,91,9171,PAPUA BARAT,KOTA SORONG,2232,1954,1880,74,0,10,8,23,24,21,14,19,13,56,35,0,0,65,35,32,91,0,0,57,166,0,2,0,129,94,223,225
2015,1,91,9107,PAPUA BARAT,SORONG,1534,1367,1119,248,0,3,2,4,5,7,7,14,9,44,25,0,0,14,14,23,69,0,0,46,33,7,30,0,72,48,120,116
2015,1,91,9106,PAPUA BARAT,SORONG SELATAN,1882,1883,1617,266,0,20,20,64,63,14,72,66,83,113,124,0,0,167,86,149,237,0,0,140,483,0,15,0,277,362,639,638
2015,1,91,9108,PAPUA BARAT,RAJA AMPAT,217,278,38,240,0,3,5,16,12,18,10,20,10,35,44,0,0,36,28,30,79,0,0,18,16,0,0,0,92,81,173,34
2015,1,91,9105,PAPUA BARAT,MANOKWARI,1215,1094,994,100,0,36,16,99,53,21,32,24,18,120,127,0,0,204,53,42,247,0,14,176,373,0,18,0,300,246,546,567
2015,1,91,9104,PAPUA BARAT,TELUK BINTUNI,1741,1741,1451,290,0,1,0,0,0,1,0,0,0,9,4,0,0,1,1,0,13,0,0,7,8,1,0,0,11,4,15,16
2015,1,91,9103,PAPUA BARAT,TELUK WONDAMA,1283,1288,1267,21,0,15,18,65,63,38,36,17,36,145,149,0,0,161,74,53,294,0,21,248,185,0,11,0,280,302,582,444
2015,1,91,9101,PAPUA BARAT,FAKFAK,1536,1536,1482,54,0,16,21,105,94,49,41,34,26,68,67,0,0,236,90,60,135,0,59,489,30,0,3,0,272,249,521,522
2015,1,91,9102,PAPUA BARAT,KAIMANA,792,792,662,130,0,0,0,0,5,4,2,0,1,12,6,0,0,5,6,1,18,0,0,11,8,0,12,0,16,14,30,31
2015,1,91,9109,PAPUA BARAT,TAMBRAUW,305,300,140,160,0,0,0,2,1,0,15,9,11,35,31,0,0,3,15,20,66,0,0,47,57,0,0,0,46,58,104,104
2015,1,91,9110,PAPUA BARAT,MAYBRAT,121,33,0,33,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,3,0,0,1,3,0,4,0,2,2,4,8
2015,1,91,9112,PAPUA BARAT,PEGUNUNGAN ARFAK,904,904,753,151,0,5,2,37,15,61,47,12,18,70,115,0,0,59,108,30,185,0,0,64,279,0,2,0,185,197,382,345
2015,1,91,9111,PAPUA BARAT,MANOKWARI SELATAN,210,120,80,40,0,1,0,0,0,0,0,4,12,18,23,0,0,1,0,16,41,0,0,19,38,0,1,0,23,35,58,58
2015,1,94,9403,PAPUA,JAYAPURA,6108,6004,5156,848,0,18,17,203,131,195,201,130,91,439,454,0,0,369,396,221,893,0,10,1254,448,23,154,0,985,894,1879,1879
2015,1,94,9471,PAPUA,KOTA JAYAPURA,6021,6021,5817,204,0,12,9,67,57,106,73,79,50,307,237,0,0,145,179,129,544,0,5,638,306,0,29,0,571,426,997,973
2015,1,94,9420,PAPUA,KEEROM,1686,1686,1441,245,0,3,2,36,29,53,35,45,43,143,128,0,0,70,88,88,271,0,1,367,102,1,47,0,280,237,517,517
2015,1,94,9419,PAPUA,SARMI,1084,1214,962,252,0,14,10,63,74,79,73,40,28,158,125,0,0,161,152,68,283,0,0,424,162,0,65,0,354,310,664,651
2015,1,94,9409,PAPUA,BIAK NUMFOR,1745,1735,1640,95,0,6,7,28,19,17,27,17,12,42,67,0,0,60,44,29,109,0,4,22,206,0,14,0,110,132,242,242
2015,1,94,9427,PAPUA,SUPIORI,215,204,142,62,0,4,3,4,6,11,11,8,9,20,36,0,0,17,22,17,56,0,0,57,66,0,2,0,47,65,112,125
2015,1,94,9401,PAPUA,MERAUKE,616,596,403,193,0,2,3,15,16,18,19,16,18,52,32,0,0,36,37,34,84,0,0,1,189,0,1,0,103,88,191,191
2015,1,94,9414,PAPUA,MAPPI,322,296,225,71,0,0,2,5,5,2,2,0,1,14,5,0,0,12,4,1,19,0,0,27,8,0,4,0,21,15,36,39
2015,1,94,9413,PAPUA,BOVEN DIGOEL,665,665,564,101,0,11,7,40,46,26,16,18,9,81,110,0,0,104,42,27,191,0,3,290,65,0,8,0,176,188,364,363
2015,1,94,9404,PAPUA,NABIRE,2842,2842,2374,468,0,9,14,39,46,42,42,39,29,116,127,0,0,108,84,68,243,0,0,231,257,0,15,0,245,258,503,503
2015,1,94,9408,PAPUA,KEPULAUAN YAPEN,2546,2062,1727,335,0,47,45,90,73,67,47,61,52,195,218,0,0,255,114,113,413,0,27,820,57,0,18,0,460,435,895,895
2015,1,94,9412,PAPUA,MIMIKA,13136,13136,12207,929,0,34,29,256,255,229,185,181,160,1240,941,0,0,574,414,341,2181,0,0,1270,1950,103,117,0,1940,1570,3510,3440
2015,1,94,9410,PAPUA,PANIAI,71,71,71,0,0,1,7,12,5,1,0,1,0,16,21,0,0,25,1,1,37,0,0,64,64,0,0,0,31,33,64,128
2015,1,94,9415,PAPUA,ASMAT,523,523,494,29,0,9,9,63,57,37,36,11,19,80,77,0,0,138,73,30,157,0,0,248,143,0,7,0,200,198,398,398
2015,1,94,9426,PAPUA,WAROPEN,427,427,427,0,0,5,5,14,5,14,20,4,8,31,47,0,0,29,34,12,78,0,0,166,2,0,0,0,68,85,153,168
2015,1,94,9402,PAPUA,JAYAWIJAYA,904,904,827,77,0,1,0,8,2,3,6,6,6,49,28,0,0,11,9,12,77,0,0,43,61,0,5,0,67,42,109,109
2015,1,94,9411,PAPUA,PUNCAK JAYA,11,11,0,11,0,59,117,93,109,79,108,101,116,112,387,0,0,378,187,217,499,0,0,259,149,0,31,0,444,837,1281,439
2015,1,94,9418,PAPUA,TOLIKARA,319,319,123,196,0,9,6,22,21,38,28,27,13,67,28,0,0,58,66,40,95,0,0,119,54,0,54,0,163,96,259,227
2015,1,94,9416,PAPUA,YAHUKIMO,276,276,230,46,0,3,2,35,4,17,4,9,5,44,31,0,0,44,21,14,75,0,0,71,91,0,9,0,108,46,154,171
2015,1,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9428,PAPUA,MAMBERAMO RAYA,78,55,0,55,0,0,0,2,0,2,4,4,6,19,18,0,0,2,6,10,37,0,0,20,23,0,12,0,27,28,55,55
2015,1,94,9429,PAPUA,NDUGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9430,PAPUA,LANNY JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9431,PAPUA,MAMBERAMO TENGAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9432,PAPUA,YALIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9433,PAPUA,PUNCAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9434,PAPUA,DOGIYAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9435,PAPUA,INTAN JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,94,9436,PAPUA,DEIYAI,1878,570,15,555,0,2,2,36,38,97,83,75,77,73,86,0,0,78,180,152,159,0,0,315,253,0,0,0,283,286,569,568
